task,transform,parcel,lb,ub,variable,estimate,p
Cuedts,unscaled,RH_Vis_30,-0.00469246592114497,1.23186127147988e-05,contrast,-0.00211834144117048,0.0716
Cuedts,unscaled,RH_SomMot_1,-0.00583478271796443,0.00267771269941492,univariate,-0.000893932629596472,0.3512
Cuedts,unscaled,RH_SomMot_1,-0.00286411319001482,0.00889052752998403,multivariate,0.00302321789546503,0.8477
Cuedts,unscaled,RH_SomMot_1,0.000243783844284123,0.00879645755898014,contrast,0.0039171505250615,0.0600000000000001
Cuedts,unscaled,RH_SomMot_2,-0.0267027255191762,0.00522477665255616,univariate,-0.00508377891885,0.268
Cuedts,unscaled,RH_SomMot_2,-0.0410943666038268,0.00584837376768766,multivariate,-0.00761153637716182,0.251
Cuedts,unscaled,RH_SomMot_2,-0.0132089979132037,0.00181131792600376,contrast,-0.00252775745831182,0.4658
Cuedts,unscaled,RH_SomMot_3,-0.0157472910957453,0.0065299295984344,univariate,-0.00252577274733933,0.3418
Cuedts,unscaled,RH_SomMot_3,-0.02446839804286,0.00678496292137729,multivariate,-0.00548899013471493,0.2539
Cuedts,unscaled,RH_SomMot_3,-0.0114203766787849,0.0017971985100652,contrast,-0.0029632173873756,0.3524
Cuedts,unscaled,RH_SomMot_4,-0.0080742606879995,0.00334070874230244,univariate,-0.00212095034104598,0.2308
Cuedts,unscaled,RH_SomMot_4,-0.00857292513539899,0.00812675473689402,multivariate,7.28646522478588e-05,0.5046
Cuedts,unscaled,RH_SomMot_4,-0.00280820269268897,0.00663142988556084,contrast,0.00219381499329384,0.372
Cuedts,unscaled,RH_SomMot_5,-0.00244075059255603,0.0153451993813571,univariate,0.00649590847426266,0.917
Cuedts,unscaled,RH_SomMot_5,-0.0044691190027371,0.0179740217836363,multivariate,0.00704354836736074,0.8883
Cuedts,unscaled,RH_SomMot_5,-0.00327023754036351,0.0055276092703992,contrast,0.000547639893098081,0.826
Cuedts,unscaled,RH_SomMot_6,-0.00408558524419984,0.0138332297966152,univariate,0.00459550670635622,0.8354
Cuedts,unscaled,RH_SomMot_6,-0.00826670698942883,0.0152841028326477,multivariate,0.00472941131963758,0.7939
Cuedts,unscaled,RH_SomMot_6,-0.00565252547226552,0.00510055623712872,contrast,0.00013390461328136,0.9462
Cuedts,unscaled,RH_SomMot_7,-0.0127783191698252,0.00368176468596386,univariate,-0.00221490046927769,0.3058
Cuedts,unscaled,RH_SomMot_7,-0.0157198372691433,0.00808229860536609,multivariate,-0.000498994806153785,0.4923
Cuedts,unscaled,RH_SomMot_7,-0.00372018116246453,0.00633752934690159,contrast,0.0017159056631239,0.493
Cuedts,unscaled,RH_SomMot_8,-0.0070015420971787,0.0100599522472915,univariate,0.00196423923024199,0.6744
Cuedts,unscaled,RH_SomMot_8,-0.00657817271935264,0.013259888598596,multivariate,0.00373537562350248,0.7656
Cuedts,unscaled,RH_SomMot_8,-0.00179680042104619,0.00593673397473877,contrast,0.0017711363932605,0.3688
Cuedts,unscaled,RH_SomMot_9,-0.00282030067965512,0.026710879670251,univariate,0.0102504187728618,0.9163
Cuedts,unscaled,RH_SomMot_9,-0.00501952518571541,0.0308353866261108,multivariate,0.0100153592565186,0.8692
Cuedts,unscaled,RH_SomMot_9,-0.00603994242145749,0.00611599041131766,contrast,-0.000235059516343207,0.9202
Cuedts,unscaled,RH_SomMot_10,-0.00695737848686788,0.0149704313196078,univariate,0.00259210470752938,0.6697
Cuedts,unscaled,RH_SomMot_10,-0.00853581260113926,0.019325301860886,multivariate,0.00363911719451236,0.688
Cuedts,unscaled,RH_SomMot_10,-0.00321518255348086,0.00559196429399157,contrast,0.00104701248698298,0.6466
Cuedts,unscaled,RH_SomMot_11,-0.0213215998206602,0.00934673293596647,univariate,-0.00191767489787588,0.4218
Cuedts,unscaled,RH_SomMot_11,-0.0267079173516969,0.0117649430293906,multivariate,-0.00188520455989348,0.4551
Cuedts,unscaled,RH_SomMot_11,-0.00558634492113473,0.00562333863989388,contrast,3.24703379823987e-05,0.9908
Cuedts,unscaled,RH_SomMot_12,-0.0130832669050945,0.0115882792848648,univariate,0.000993000542958262,0.5708
Cuedts,unscaled,RH_SomMot_12,-0.0282932180887423,0.00742685080394731,multivariate,-0.00493856104520023,0.2951
Cuedts,unscaled,RH_SomMot_12,-0.0152828872981805,-0.00123701460371812,contrast,-0.00593156158815849,0.0484
Cuedts,unscaled,RH_SomMot_13,-0.0108701941386769,0.0219637135004109,univariate,0.00661237655383726,0.7947
Cuedts,unscaled,RH_SomMot_13,-0.014639136890287,0.0261743783166405,multivariate,0.00672070115605604,0.7424
Cuedts,unscaled,RH_SomMot_13,-0.00494261262620978,0.00574705297835304,contrast,0.000108324602218775,0.9848
Cuedts,unscaled,RH_SomMot_14,-0.020599518760879,0.0110504410105421,univariate,-0.000494395469262436,0.4963
Cuedts,unscaled,RH_SomMot_14,-0.0162383084616319,0.0161808132958528,multivariate,0.0020947974796174,0.6128
Cuedts,unscaled,RH_SomMot_14,-0.00180555322887018,0.00784156779486172,contrast,0.00258919294887983,0.292
Cuedts,unscaled,RH_SomMot_15,-0.00610044635501457,0.00848676160315312,univariate,0.00206073256703572,0.7198
Cuedts,unscaled,RH_SomMot_15,-0.00426182565054878,0.0135788374844012,multivariate,0.00522630527678074,0.8729
Cuedts,unscaled,RH_SomMot_15,-0.000298682686588651,0.0103397940785806,contrast,0.00316557270974502,0.1828
Cuedts,unscaled,RH_SomMot_16,0.00261649624244868,0.0304986980600947,univariate,0.0148595153214055,0.9853
Cuedts,unscaled,RH_SomMot_16,-0.00103290946823713,0.0345122762082997,multivariate,0.0155610719603751,0.9553
Cuedts,unscaled,RH_SomMot_16,-0.00486247276036752,0.00615214928428974,contrast,0.000701556638969578,0.7912
Cuedts,unscaled,RH_SomMot_17,-0.0152393236057213,0.0040225980003916,univariate,-0.00263658286796011,0.2936
Cuedts,unscaled,RH_SomMot_17,-0.0148983024206778,0.00714760445055775,multivariate,-0.00159808057148601,0.4001
Cuedts,unscaled,RH_SomMot_17,-0.00191403890679112,0.00432999073480525,contrast,0.0010385022964741,0.5272
Cuedts,unscaled,RH_SomMot_18,-0.0101714414293046,0.0175200196757308,univariate,0.00335558511884367,0.6806
Cuedts,unscaled,RH_SomMot_18,-0.0116714875626348,0.0203209481579032,multivariate,0.00383736548047355,0.6717
Cuedts,unscaled,RH_SomMot_18,-0.00361877754391831,0.00491217889817789,contrast,0.00048178036162988,0.8256
Cuedts,unscaled,RH_SomMot_19,-0.00968071743310812,0.0152097137275236,univariate,0.00269143185213783,0.6582
Cuedts,unscaled,RH_SomMot_19,-0.0118317217862564,0.0160601152931984,multivariate,0.00209579054434732,0.6137
Cuedts,unscaled,RH_SomMot_19,-0.00398047601057361,0.00258804429699048,contrast,-0.000595641307790509,0.725
Cuedts,unscaled,RH_SomMot_20,-0.00879235297245125,0.00559629868470771,univariate,-0.00209145748775482,0.2745
Cuedts,unscaled,RH_SomMot_20,-0.0135715658371536,0.00482962426422676,multivariate,-0.0042297405904209,0.1816
Cuedts,unscaled,RH_SomMot_20,-0.00923415918075622,0.00230464418810494,contrast,-0.00213828310266608,0.477
Cuedts,unscaled,RH_SomMot_21,-0.0245477596203272,0.0123200549338452,univariate,0.000818373745205818,0.569
Cuedts,unscaled,RH_SomMot_21,-0.0288700962147255,0.0124298148292875,multivariate,0.000117317132826089,0.5434
Cuedts,unscaled,RH_SomMot_21,-0.00393151232496342,0.00229950312114522,contrast,-0.000701056612379729,0.6696
Cuedts,unscaled,RH_SomMot_22,-0.00797448383464099,0.00756350618501181,univariate,0.000350946119186908,0.5427
Cuedts,unscaled,RH_SomMot_22,-0.00980187038576834,0.0106540264365727,multivariate,0.00148151179011391,0.6235
Cuedts,unscaled,RH_SomMot_22,-0.00264503823505529,0.00493570595582205,contrast,0.001130565670927,0.5674
Cuedts,unscaled,RH_SomMot_23,-0.0236977000771333,0.00537431049481646,univariate,-0.00607937126090688,0.2079
Cuedts,unscaled,RH_SomMot_23,-0.024399465724059,0.00648478645105453,multivariate,-0.00684879971589536,0.1874
Cuedts,unscaled,RH_SomMot_23,-0.00467799514366447,0.00286600527386447,contrast,-0.00076942845498848,0.7024
Cuedts,unscaled,RH_SomMot_24,-0.00872529766359548,0.00846819041557333,univariate,-0.000657844273319084,0.433
Cuedts,unscaled,RH_SomMot_24,-0.0116753238126688,0.00856092289743551,multivariate,-0.00157809237895037,0.3774
Cuedts,unscaled,RH_SomMot_24,-0.00588210853814832,0.0036178012825317,contrast,-0.00092024810563129,0.7256
Cuedts,unscaled,RH_SomMot_25,-0.0161431382161124,0.0151200091360249,univariate,0.00169153521019546,0.6019
Cuedts,unscaled,RH_SomMot_25,-0.0165601698611676,0.0164710500364863,multivariate,0.00206391063293263,0.599
Cuedts,unscaled,RH_SomMot_25,-0.00293758092709041,0.0041072253580886,contrast,0.000372375422737166,0.8292
Cuedts,unscaled,RH_SomMot_26,-0.0100071121775506,0.00698678771374102,univariate,-0.00104906833337172,0.4102
Cuedts,unscaled,RH_SomMot_26,-0.0136723443969997,0.008515760112082,multivariate,-0.00120800942470153,0.4302
Cuedts,unscaled,RH_SomMot_26,-0.00491912017783785,0.00334280755205744,contrast,-0.000158941091329818,0.969
Cuedts,unscaled,RH_SomMot_27,-0.0117494186725467,0.00598588343573724,univariate,-0.00101856525159079,0.4279
Cuedts,unscaled,RH_SomMot_27,-0.0173286268606191,0.00276692941508691,multivariate,-0.00527873749498324,0.1432
Cuedts,unscaled,RH_SomMot_27,-0.00764787069235034,-0.00212516312317471,contrast,-0.00426017224339245,0
Cuedts,unscaled,RH_SomMot_28,-0.00738961218429574,0.0125521736284959,univariate,0.000354133151937313,0.515
Cuedts,unscaled,RH_SomMot_28,-0.00928535416465884,0.0123133696903118,multivariate,-0.000876828031200788,0.4078
Cuedts,unscaled,RH_SomMot_28,-0.00364019574314914,0.00118114197963474,contrast,-0.0012309611831381,0.3128
Cuedts,unscaled,RH_SomMot_29,-0.0101692900874836,0.0135795857399272,univariate,-0.000110313133653728,0.4812
Cuedts,unscaled,RH_SomMot_29,-0.0110446226148417,0.0133257222344791,multivariate,-0.000666873244308933,0.4484
Cuedts,unscaled,RH_SomMot_29,-0.00292707962196727,0.00304905077590906,contrast,-0.000556560110655205,0.6788
Cuedts,unscaled,RH_SomMot_30,-0.00162748320651519,0.0080248433278582,univariate,0.00259628022394065,0.8534
Cuedts,unscaled,RH_SomMot_30,-0.00428361248345796,0.00905647073897442,multivariate,0.0018352309253991,0.6987
Cuedts,unscaled,RH_SomMot_30,-0.00413829076573198,0.00356055167991318,contrast,-0.000761049298541549,0.6924
Cuedts,unscaled,RH_SomMot_31,-0.0155224654732747,0.00396546890340891,univariate,-0.00264153902660053,0.3095
Cuedts,unscaled,RH_SomMot_31,-0.0182378347089248,0.00485244284189314,multivariate,-0.00235832986739476,0.3601
Cuedts,unscaled,RH_SomMot_31,-0.00258370426859638,0.00274601370963081,contrast,0.00028320915920577,0.8218
Cuedts,unscaled,RH_SomMot_32,-0.00553561646388558,0.0109743010585334,univariate,0.00263311769460634,0.7351
Cuedts,unscaled,RH_SomMot_32,-0.0110505376438972,0.00888342656190949,multivariate,-1.70068263967704e-05,0.5139
Cuedts,unscaled,RH_SomMot_32,-0.00842303099351519,0.00124590947344656,contrast,-0.00265012452100311,0.258
Cuedts,unscaled,RH_SomMot_33,-0.0109538362417755,0.00280132092529446,univariate,-0.00311845511128058,0.1906
Cuedts,unscaled,RH_SomMot_33,-0.0151063494200639,0.00355086111882043,multivariate,-0.00420538297252554,0.1875
Cuedts,unscaled,RH_SomMot_33,-0.00742390241926417,0.00313248457766083,contrast,-0.00108692786124496,0.7068
Cuedts,unscaled,RH_SomMot_34,-0.0188052893765575,0.00861051193405714,univariate,-0.000850124023136306,0.4775
Cuedts,unscaled,RH_SomMot_34,-0.0168620185618854,0.0144726180465613,multivariate,0.00343312200833581,0.692
Cuedts,unscaled,RH_SomMot_34,0.00157083915116095,0.00773528248649547,contrast,0.00428324603147212,0.00540000000000007
Cuedts,unscaled,RH_SomMot_35,-0.00987496765253253,0.0056825224261137,univariate,-0.00123404467146993,0.3811
Cuedts,unscaled,RH_SomMot_35,-0.0123400750252525,0.00497370065488881,multivariate,-0.00240532168206244,0.2937
Cuedts,unscaled,RH_SomMot_35,-0.00387227217697817,0.00115505477798322,contrast,-0.00117127701059251,0.3558
Cuedts,unscaled,RH_SomMot_36,-0.00239260583432623,0.00652681329157275,univariate,0.00186814099928048,0.7948
Cuedts,unscaled,RH_SomMot_36,-0.00465452626320548,0.00661508729899262,multivariate,0.000718632760720699,0.5868
Cuedts,unscaled,RH_SomMot_36,-0.00353509515014965,0.00114331479118831,contrast,-0.00114950823855978,0.3392
Cuedts,unscaled,RH_SomMot_37,-0.00124225285368055,0.0104654868954607,univariate,0.00348061353788715,0.8834
Cuedts,unscaled,RH_SomMot_37,-0.00361379063738371,0.0125652006463639,multivariate,0.00309998240388659,0.7691
Cuedts,unscaled,RH_SomMot_37,-0.00338555530076378,0.00326420424155256,contrast,-0.000380631134000563,0.8042
Cuedts,unscaled,RH_SomMot_38,-0.00414927694973547,0.0106857787076553,univariate,0.00147937017099228,0.6387
Cuedts,unscaled,RH_SomMot_38,-0.00335197240437947,0.00922214133786339,multivariate,0.00229432815952955,0.7572
Cuedts,unscaled,RH_SomMot_38,-0.00335585703174647,0.00390038146792181,contrast,0.000814957988537278,0.6388
Cuedts,unscaled,RH_SomMot_39,-0.00988521258360156,0.00281022732218037,univariate,-0.00170385180735091,0.3071
Cuedts,unscaled,RH_SomMot_39,-0.0148937009244839,0.00484724841609745,multivariate,-0.00227009431953254,0.3448
Cuedts,unscaled,RH_SomMot_39,-0.00585389485636327,0.00503324665851336,contrast,-0.000566242512181632,0.8322
Cuedts,unscaled,RH_SomMot_40,-0.00925054155239379,0.0270944586647796,univariate,0.00541800634685512,0.7095
Cuedts,unscaled,RH_SomMot_40,-0.0297201293618685,0.00780035152677704,multivariate,-0.00714257981529617,0.23
Cuedts,unscaled,RH_SomMot_40,-0.0279623281433537,-0.00506637368110568,contrast,-0.0125605861621513,0.003
Cuedts,unscaled,RH_DorsAttn_Post_1,-0.00832683282031178,0.0050599579253228,univariate,-0.00126361484265035,0.3586
Cuedts,unscaled,RH_DorsAttn_Post_1,-0.00161101446379661,0.0160381690124341,multivariate,0.00618997995615636,0.9167
Cuedts,unscaled,RH_DorsAttn_Post_1,0.00310272418630602,0.0181275574745214,contrast,0.00745359479880671,0.00380000000000003
Cuedts,unscaled,RH_DorsAttn_Post_2,-0.010497393769756,0.0112368818711039,univariate,0.00107638953773457,0.5785
Cuedts,unscaled,RH_DorsAttn_Post_2,-0.00757932687367535,0.0111213988867459,multivariate,0.000883637805042942,0.5685
Cuedts,unscaled,RH_DorsAttn_Post_2,-0.00564270440036145,0.0114421633802006,contrast,-0.000192751732691628,0.8914
Cuedts,unscaled,RH_DorsAttn_Post_3,-0.00705598021800717,0.00611512965547427,univariate,-0.000328046664631727,0.4637
Cuedts,unscaled,RH_DorsAttn_Post_3,-0.00865727104297176,0.00671421433651124,multivariate,-0.000931650036499004,0.4112
Cuedts,unscaled,RH_DorsAttn_Post_3,-0.00340786879473897,0.00171334126769355,contrast,-0.000603603371867278,0.656
Cuedts,unscaled,RH_DorsAttn_Post_4,-0.012055156560432,0.0109768195452551,univariate,-0.00167017586990044,0.3781
Cuedts,unscaled,RH_DorsAttn_Post_4,-0.0138392134062365,0.0130985729173101,multivariate,-0.000215742513482581,0.484
Cuedts,unscaled,RH_DorsAttn_Post_4,-0.00292462391487244,0.00534918542775559,contrast,0.00145443335641786,0.5098
Cuedts,unscaled,RH_DorsAttn_Post_5,-0.00868654737092279,0.0106389853340161,univariate,0.00201793710886933,0.6724
Cuedts,unscaled,RH_DorsAttn_Post_5,-0.011331879132947,0.00839761447953272,multivariate,-0.000241441273695929,0.4948
Cuedts,unscaled,RH_DorsAttn_Post_5,-0.00515755660811328,-0.000186217964347809,contrast,-0.00225937838256526,0.0576
Cuedts,unscaled,RH_DorsAttn_Post_6,-0.0120891480017353,0.00369687543126893,univariate,-0.00285261207791148,0.2415
Cuedts,unscaled,RH_DorsAttn_Post_6,-0.0100041090690569,0.00643763885324766,multivariate,-0.0008505498198111,0.4203
Cuedts,unscaled,RH_DorsAttn_Post_6,-0.000568897137828154,0.00493114197951145,contrast,0.00200206225810038,0.1456
Cuedts,unscaled,RH_DorsAttn_Post_7,-0.00210420901037945,0.0116863840313602,univariate,0.0043448225436558,0.8951
Cuedts,unscaled,RH_DorsAttn_Post_7,-0.000255740550624709,0.0214646131277767,multivariate,0.00928598120460065,0.9551
Cuedts,unscaled,RH_DorsAttn_Post_7,-7.85813556542495e-05,0.0127174496730932,contrast,0.00494115866094486,0.0998000000000001
Cuedts,unscaled,RH_DorsAttn_Post_8,-0.0156725337192658,0.000487061068324732,univariate,-0.00728844187750014,0.0406
Cuedts,unscaled,RH_DorsAttn_Post_8,-0.0154028482405066,0.00426183770533124,multivariate,-0.00548031072258602,0.1426
Cuedts,unscaled,RH_DorsAttn_Post_8,-0.00126259533632216,0.00532962577638652,contrast,0.00180813115491411,0.2896
Cuedts,unscaled,RH_DorsAttn_Post_9,-0.00827560651953599,0.0174624207716424,univariate,0.00215310478311241,0.6173
Cuedts,unscaled,RH_DorsAttn_Post_9,-0.0117342007013047,0.0150887774388238,multivariate,-0.000244813412254935,0.4761
Cuedts,unscaled,RH_DorsAttn_Post_9,-0.0052131540219651,0.000493521102338114,contrast,-0.00239791819536735,0.1078
Cuedts,unscaled,RH_DorsAttn_Post_10,-0.00558528062742601,0.0145804054582606,univariate,0.00351889648456911,0.745
Cuedts,unscaled,RH_DorsAttn_Post_10,-0.00427433563281929,0.0188242655207184,multivariate,0.00663839733262636,0.8766
Cuedts,unscaled,RH_DorsAttn_Post_10,-0.00038200668414772,0.00671902171385577,contrast,0.00311950084805725,0.0884
Cuedts,unscaled,RH_DorsAttn_Post_11,-0.00529628366878337,0.0195648433661981,univariate,0.00573187674665909,0.8105
Cuedts,unscaled,RH_DorsAttn_Post_11,-0.0057874811041089,0.0231200010305385,multivariate,0.00754434446215463,0.8506
Cuedts,unscaled,RH_DorsAttn_Post_11,-0.00145855091575083,0.00545013750779151,contrast,0.00181246771549554,0.3172
Cuedts,unscaled,RH_DorsAttn_Post_12,-0.00631445871022721,0.00696007240470795,univariate,0.000507873982533345,0.5611
Cuedts,unscaled,RH_DorsAttn_Post_12,-0.00648155555089211,0.00976599186629857,multivariate,0.00189187919808913,0.6823
Cuedts,unscaled,RH_DorsAttn_Post_12,-0.00165726360487816,0.00421220927873277,contrast,0.00138400521555578,0.36
Cuedts,unscaled,RH_DorsAttn_Post_13,-0.005775059688514,0.00703895221037013,univariate,0.000468686774230981,0.5639
Cuedts,unscaled,RH_DorsAttn_Post_13,-0.0067580904937974,0.00912652572949979,multivariate,0.00085077715731139,0.5764
Cuedts,unscaled,RH_DorsAttn_Post_13,-0.00303479251884898,0.00478885503698073,contrast,0.000382090383080409,0.8848
Cuedts,unscaled,RH_DorsAttn_Post_14,-0.0106785619481979,0.0105605953421489,univariate,0.000191307597379543,0.5103
Cuedts,unscaled,RH_DorsAttn_Post_14,-0.00892651511131243,0.0162293858159831,multivariate,0.00423567587827976,0.7484
Cuedts,unscaled,RH_DorsAttn_Post_14,0.00031511557110781,0.00812780128735168,contrast,0.00404436828090022,0.0449999999999999
Cuedts,unscaled,RH_DorsAttn_Post_15,-0.0056766903825009,0.0112545949913074,univariate,0.00301926970586859,0.7453
Cuedts,unscaled,RH_DorsAttn_Post_15,-0.00552698627279157,0.0145566628474501,multivariate,0.00493823901046439,0.8326
Cuedts,unscaled,RH_DorsAttn_Post_15,-0.00213361708382674,0.0061100602332923,contrast,0.0019189693045958,0.36
Cuedts,unscaled,RH_DorsAttn_Post_16,-0.00612217236625357,0.00883653353272827,univariate,0.00176905964757912,0.6837
Cuedts,unscaled,RH_DorsAttn_Post_16,-0.00596294678723829,0.0125332242312753,multivariate,0.00381981963183364,0.7821
Cuedts,unscaled,RH_DorsAttn_Post_16,-0.00100916014510739,0.0055784183751926,contrast,0.00205075998425453,0.2218
Cuedts,unscaled,RH_DorsAttn_Post_17,-0.00916414600765948,0.00172840084793404,univariate,-0.00295962909570466,0.1445
Cuedts,unscaled,RH_DorsAttn_Post_17,-0.00859846148604434,0.0058828329426977,multivariate,-0.000820128321082247,0.4168
Cuedts,unscaled,RH_DorsAttn_Post_17,-0.00103257561466822,0.00696595813578501,contrast,0.00213950077462241,0.2816
Cuedts,unscaled,RH_DorsAttn_Post_18,-0.00752343145585683,0.00785748500639655,univariate,0.000412261010879825,0.538
Cuedts,unscaled,RH_DorsAttn_Post_18,-0.00679858605459052,0.0137076080147387,multivariate,0.00254195735436781,0.6782
Cuedts,unscaled,RH_DorsAttn_Post_18,-0.00137295205114979,0.00837805336609294,contrast,0.00212969634348798,0.3922
Cuedts,unscaled,RH_DorsAttn_Post_19,-0.00493149721856016,0.0101548036793021,univariate,0.00237230607636817,0.7284
Cuedts,unscaled,RH_DorsAttn_Post_19,-0.00624072685737877,0.0113751656839212,multivariate,0.00177115997892519,0.6443
